timestamp,lat,lon,alt,x,y,roll,pitch,yaw,vel_x,vel_y,accel_x,accel_y,yaw_rate,right_engine,left_engine,wind_speed,wind_direction
51.088,-33.722687,150.67404,4.020867,8.127183,3.7613907,0.01730871,-0.013377273,0.42630136,1.6178354,2.45422,0.27370062,0.1796527,-0.020253269,0.2751594,0.23010716,-0.27507412,240.0
51.24,-33.722683,150.67404,4.1035595,8.527996,3.9861987,0.018645376,-0.012306904,0.42398813,1.6445343,2.4456964,0.29600218,0.16753945,-0.028382516,0.26428598,0.23222941,-0.42847896,240.0
51.4,-33.72268,150.67404,4.172041,8.865918,4.1624465,0.021442426,-0.009086519,0.42358863,1.6488602,2.4130783,0.050613504,0.14223944,0.010189347,0.29397035,0.22318254,-0.36461142,240.0
51.5,-33.722675,150.67404,4.2322793,9.176355,4.3205566,0.02395271,-0.0060340306,0.42406246,1.6580865,2.3912551,0.32088292,0.23658702,-0.0155688375,0.30276218,0.2227468,-0.48445725,240.0
51.68,-33.722675,150.67404,4.278194,9.419008,4.4410477,0.022908293,-0.00587644,0.42452896,1.6759372,2.3928773,0.060698297,-0.025989436,-0.0031826708,0.29981568,0.21242984,-0.39194512,240.0
51.88,-33.72267,150.67404,4.3750634,9.917243,4.6870337,0.020173825,-0.0072966465,0.4230289,1.7158356,2.3951218,0.104555,0.10595154,0.005444734,0.2855118,0.200795,-0.21535927,240.0
52.0,-33.722668,150.67406,4.466296,10.30291,4.8776217,0.022246039,-0.004717896,0.42127037,1.7252586,2.3621144,0.0059919255,-0.07711316,0.008810139,0.29143658,0.21258017,-0.14744285,240.0
52.1,-33.722664,150.67406,4.5240064,10.596177,5.0225787,0.023944391,-0.0015536202,0.42216486,1.7240947,2.3366857,0.07670467,0.081590086,-0.004774249,0.30542478,0.21547917,-0.057837073,240.0
52.3,-33.72266,150.67406,4.609758,10.959934,5.207004,0.024332149,0.00039375297,0.42129737,1.7381632,2.318654,-0.001116636,-0.10887242,-0.03481698,0.2871443,0.23511863,0.18599522,240.0
52.472,-33.722656,150.67406,4.6740417,11.306579,5.377108,0.020418763,-0.0018013213,0.42119426,1.7725238,2.3430302,-0.14043938,-0.13690716,-0.024133027,0.27619234,0.20770213,0.010663481,240.0
